Rank,Address,Balance_BC2
1577,bc1q37szq2mjywtgme8x9ap6phxr4me4lzvszw47rc,1.24920887
1578,bc1qye08w8uydrlge242msp0xdn70ten0xx6l9xq6k,1.249193
1579,bc1q08gasr54kq8cctyglwzmfs43dtfmfgpas0z5lq,1.24342977
1580,bc1qq2yzdhr4atuelc64q6kujmrrhulr0xf9zs4vxw,1.2393
1581,bc1qh5vlj9afvhpp0lqryjhvcel0h5yq88tchqwt3r,1.2346451
1582,bc1q7ca93g0sw9qjz6v9xkr745vctshy3c5jp4d5jc,1.23461792
1583,bc1qnfjp65t6qy6jf36vk9y69eznwwvjc9gsp8pcd4,1.2335689
1584,bc1q9sw60f72jxn2nrq2m9yxerv3tqhc5jn4kv0n6z,1.22614174
1585,bc1qq75j2f8k2mt0h0xv42a5c0qz9mk5z3mpe3xdhk,1.205691
1586,1NZdc2Zy8iN115zr2PsdXRnZ31GP7P82yx,1.2047
1587,bc1qpnghz849aqf4r53tr0ywl5rmj6rjd3wkckhw3g,1.20401602
1588,bc1qwfhfcjrzgkn4mqerx9a2hd0vfcvfgn57wzu5fl,1.1949
1589,bc1qnarst9rs88za3wy3jhu8jv4w3x20zwnwjg6z6y,1.17109463
1590,bc1qx7s9h8623989x6jvnwvwsx48dw4sm8duknhf3s,1.15744845
1591,bc1q9s7vfn62cv8zggndaut5r8mqnxujtcjgfh6g5t,1.15646
1592,bc1qplhl4acs5e5uapv304xgu89ed258tv82f34tym,1.1509795
1593,bc1qw4g8464nzcskxazppe6hnlwz3gv9ncczg3h606,1.13313938
1594,bc1qcfsyrzwd78eeqs5n6t979t65rkc0d8hg5zqvvf,1.12820654
1595,bc1qykgtkkh0qmh5hu9j8aufup0dr8axyr6wtv7078,1.11314627
1596,bc1qcdm2j3f3ku9tnpz7pf8mna6rvvv8we7xpqytvw,1.1031
1597,bc1qfdaaz8naepftg00rfdhwuu8rr6akdqw46crk8y,1.09999792
1598,bc1q4mafvtnq60pyhgzrm8gykkq5ygcnqk7q79h9gr,1.09937488
1599,bc1pldag4uv5d3w6gezvcfmrgla26neg737kaxjwq6r6p9mt3ck3zf7q8qvn79,1.0835
1600,bc1qesrg83cnx4rxrk7m0fn4zmjq6gj2gvzwzvpels,1.06784
1601,bc1qnejzty2az2hl8vttdtkjpczp6dm5ly28yellk6,1.0531
1602,bc1qf2l5wdfm7n4hcyjyfn4cfg64zu2pt06q7xsvd0,1.04999577
1603,bc1qzjhsp0a7tluf6ck4782awvx4raqhnu56dhyg3t,1.0456
1604,bc1qxyalcefv39acm2k3qjk9vrz68u948rk98rx0fh,1.0443
1605,bc1qc53ckl6xly245tn907dhccq9uj4qsr0a064pck,1.0317
1606,bc1qqdhd56pdt2g7zd6hqyx4cdh39225kew4xc9v0p,1.02257347
1607,1GkZtq7eH559xmoeqJkgoBMEFaFpzsasy8,1.02089213
1608,bc1p4vl3pyphaw99ht8l7rmhv9rjuhvmug2uzqwwyxtu5xa44afqec8qhqvd30,1.02
1609,bc1qz9u7necwkj77lutlyu09p69eyrn2nshvpn4mrh,1.02
1610,bc1qffls6wyncdxare3l76mhg34acl972t4q5vsfp0,1.02
1611,bc1qqgpkwt8ftpvp3d8ducchwltw8rcfu7jgrzlhnr,1.01581482
1612,bc1qv530xuysjvfsd2g6j2j8m4qvvksypt6ejf88j9,1.014519
1613,bc1qsyt3tjwzq0n4h463dg76paglftwjcsmfm06thp,1.01234234
1614,bc1qr33k8d6aey3ann3fljgjxlp2006v0tt4cf0vmm,1.01
1615,bc1q25gxwdj68tz0n9x6jzmmtehfe4c40mm428jmls,1.01
1616,bc1qmrqhu7wu5u0n8v09hc9s2nnv5x3w7yc024g7vv,1.0099602
1617,bc1qng8ytgxz5glgm89gup05qwrj7njuyrsj8ckh47,1.0057
1618,1D9YHR2v1VDwZpTzoiWGt8iBL6WsEc1YDd,1.0006
1619,bc1qp5df8pdkspr0mu24pqu22deccqg7g2js50cw4e,1.00031807
1620,bc1pdssjyzt2txq9jf2n4vyex75u2yddh7ce6hg59xxkd8zzeu26mz6q2zmna4,1.00023569
1621,bc1qrvsnpg99wj7vkme73ee0j8l0xea99t6v7x7wzj,1.00008073
1622,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,1.00001
1623,bc1qsgmlf0el2m0l494vxhlg72sm7yvxulj9md64jz,1.0
1624,16hsisPSmDrP7THQwd6fyyK4X7zpVBBw5g,1.0
1625,bc1q4lch7kxelzeux9uyhsv662ncrvp8d9uyjned08,1.0
1626,16pciVHDuZWLm9W7wwzA3XsKKGz6zLxvvo,1.0
1627,bc1qk7twkmuhrrmunhgm87svhf8larc5nrw4h2f0nx,1.0
1628,1L2R9dMC4H6yfikqtC9TUJW7XjK9mLVq9R,1.0
1629,bc1qkud8jwu7u4qh8arv02uxtg28qzem82chaznvql,1.0
1630,bc1qt7u6206p3tj3tdp6yr6dkerxt6vasjhlth6vww,1.0
1631,bc1qsja6uv55qeqfzdm5v4qqs9mvw6wjplt09mlqku,1.0
1632,1HocQXzHTmBccM4xep1NKa4yiwEHJaYJZ3,1.0
1633,1Cv5suLQ6rfY8pygF9QLTuVbJpVNGEkVMr,1.0
1634,13VonaASABMZxNG7krYUg3yJBsHPFW5tKf,1.0
1635,1CkCxPUcyUGh1Sv8uomjK2TnaF8PbYYFxK,1.0
1636,156nTqkasK7y1irJQ2NzizHkCWskwhGSq5,1.0
1637,1mSyhPxc4UzmgTznUh1Twybp3n3YEoH5g,1.0
1638,12vpDGC6sxwXkerMSD4ostMdMXjTaxfbfV,1.0
1639,1FMEArwpVPVWtWgNMf4fygviqJeDMrixkY,1.0
1640,bc1qxspajatfyhgqfdq2rx4trrtnv40e8g8d3wrd37,1.0
1641,bc1qmeju4sfhgwpkt4frr50vld08h87d67sy7f99fl,1.0
1642,bc1qvxrae2qwcl5xj4rqck9sw9pg6dphtadqvsg9c9,1.0
1643,bc1qf22wpf8pjvznlm2t0xf7yh670f204gq96y4vzg,1.0
1644,3F32JB3YSpYLyapSB8g5Cy8aYfrCE69xQb,1.0
1645,bc1qredpwa8xdehjyg05yx9cuhrlepkq8c6kqddh4l,1.0
1646,bc1qvfcw8pplcwlsh3gp3vm49nxy8lpdhksu2ceh6l,1.0
1647,1P5TVqc9PfkGS7K3kGJnota3ASWeUGPC91,1.0
1648,bc1qganl5fz95hzz3dm0055lnh9krffx5smqgtrjdp,1.0
1649,bc1qcnpcrzs9epf6fagpqqz93dwum76e3lqsg6gyvgcx7usdmencr5uqwz0umk,1.0
1650,bc1qpk99mhyj4d8sqvhmql5thyg0sznxf8weg25t2u,1.0
1651,bc1qqmjv50sj6zc8y7p2chza487fx09w37pu3vnhum,1.0
1652,bc1qx8cdz3fx88m4dtp4059pfczvx6z7ue04qqp3ts,1.0
1653,bc1qp9mzgvfnkjtdeqf24wrq03meufyt9tz4tkm6ns,1.0
1654,bc1qggee7078g7y0q23hujkuealu4tm5tp7xpggmnf,1.0
1655,bc1qjacr35nvmag0kg2crw6lkd5sc4qfvqkmfmztyf,1.0
1656,bc1qp6ytansx0yx2ccufy9yvtfxhkyah23hhlu9fpj,0.99999859
1657,bc1qz986ws27t3d82devcsagvqnxm6qcvkq3dw8npp,0.99999812
1658,bc1qz2xxwgt322z4vkm7pfkfvuszsjw895mtrrht22,0.99999792
1659,bc1qlf66pc3d2nwv7rlmdgdaek4620wjw6h8edy2sp,0.99999718
1660,bc1qmwwnfpzqsure4jq5d4jlycmnhmue9mtk96q2k5,0.99999718
1661,bc1qu8z676f89xfjavlcp7vwss9pv4fc6940j8sx37,0.99999614
1662,bc1ql9h96k7efpmnl569lea6ltnnfff3rqfrf0gjgm,0.99998978
1663,bc1q87ualzp5tadnk877pe823czrzhv4t7f6em2kc6,0.9999862
1664,bc1pc7hez48pyx68slewsyh590rl2ymtjw7qd9lanhzxx7h9ydctwhcqxmmvhr,0.99998559
1665,bc1qarjghnqlt9ayl5tw2ewjjldpf8namx3ukwnnhl,0.99998544
1666,bc1q446e85cr3gku4revrdfv069h6g3j9cptlzhtsl,0.99998432
1667,19BbbsLcrAPZX4atQgNKnAkzsaSVFZpXuK,0.99998418
1668,1LDbZphah46Wvf8fBzYh29usKqTAvw92HX,0.99998418
1669,1EbnymTJGsFNnJ7YRhcSad2tALDPfvcQhq,0.99998418
1670,168NTW9kysCr8sbqGJeCJjcLuq9A4g1HwW,0.99998418
1671,1PCq2HALrYhTcpjAFgbuLkKyPBQiWtQrda,0.99998418
1672,bc1qz8usc4kar2jutysuz0gy4wa428dp8hvg2akl4z,0.99998378
1673,12AfaTHLaRe3TjzVZsTpux87cxtjb1Cpgb,0.99997382
1674,1LGJdGqgdZkhDGpmBEyHT1KgvnraNURzDH,0.99996836
1675,1KPvwwN1Xw4A5oiTVRoV7UHzoYggyroETU,0.99996346
1676,bc1qrj6daw2upf3mrr4ulwvlc3tx07ndqc9595vf4c,0.999859
1677,bc1q7en5t9evluaeh2h9ng963jy2fjfjczws2wjgql,0.99967
1678,bc1qa6a7mylzppcr60xm64za6q4wfkvlwt2q6h44xk,0.99000078
1679,bc1qddjjsu8fn3pu0g7vp4r32l2n7pa94rxnx9c0pp,0.99000024
1680,bc1qv9eng8j46r03ayuj258nfzrw9c8zz7jrmkzesz,0.98898297
1681,1CS7auGiwCcMWf2EjaGMobsutq3kjU3As,0.98413271
1682,bc1qa9exc8usuntrps6t5w67w44ee4a8x4vlv55vez,0.98070121
1683,bc1q3nyumfqqf9y6ys3224q656u8z2tuq396pkeafj,0.97735747
1684,bc1qyzua677flul93w99zu4fnx5gg7f6vknphwnu4x,0.955577
1685,bc1q43ykw3mpd9ata3calgpad56r2d84z35p4l6jcr,0.94999389
1686,bc1q35y8uhyglrr8shdtj33prq6y7xdud2jg2hegkh,0.94385424
1687,bc1qqkdc80ycs6q5v7h4kmjquy32npglqvj3tqe8w2,0.9233
1688,bc1qevmxyja0x3muddtur0qhqx5dppvfdjyhdze6m3,0.9177
1689,bc1q89a9mhf27yynjesptxvv6h992vjw6pkcxvn4vg,0.91325136
1690,bc1qgnptl52rtt9kugpjxjmk2x2eazee5ynnnyg6wj,0.91269516
1691,1PFRiKvajHKiV8TV2MtaCHMbb6y9BZmyBq,0.9096
1692,bc1q9nm2aalsa9aujfyskwn6t522mhscrv324ekzqm,0.89998978
1693,bc1q8lefzglmy5cs59l30xyqwy0uyvndzk3my87cfu,0.8985154
1694,bc1qr8447q8hj4kf9ra26w0m87htsw7288xq2c242r,0.891
1695,bc1q5vynmk35xzdczma9d9su729anxl39dkd2j2qk4,0.88649293
1696,bc1qhh82qqm34lvtjfu3cje0q4sev7gp9aq9mnp69v,0.8805
1697,bc1qmp4cxf62j0lmed0gzw89j3vm4xsfrcmrqhvws8,0.86971597
1698,1Jg6ynMAigpy57hKQFXDaAgYZ5G3iVzgiW,0.86473322
1699,18JQ5PN8MgwANbfyYaLzNrErJsspHuiyoi,0.85663601
1700,bc1q5l0dstdcqlrg953sd38lr4k42es2s57xhpn32j,0.8525188
1701,bc1q03w7wqppep9mdplknscgq726zuktdyhumsg3a8,0.85123275
1702,bc1qxu4zx9xj2u4vrya8dwarpjdmpe7d7defv8ek8v,0.850006
1703,bc1qjhkuhkmrn7sahlx9gfq72dfajvdn579xkl7hhv,0.8487718
1704,bc1qkrna0xfej3p8af4ku53xhgzl3ex5hj0rhu5syc,0.83113957
1705,1JUGhz66Uos9ntmNBUPcDRFbwok5WVYEge,0.8197605
1706,1HevWYwcAYaas6JxRSLxX5DNsgFz2nyY4,0.8197
1707,bc1qk0vlv5sw90jnf69aqc6wnglefh4676dfh7dkml,0.79999282
1708,bc1q7mnrne6yq06pnudzy54arhq095d3gzspqpjk9f,0.7995
1709,184tGqyYNq3d5aZt8E8NXy7ddKPsVaodt9,0.79871449
1710,bc1qqfzgucu8lzmc653huqgvv6vyrx32mpvxyp5np5,0.79671439
1711,bc1qktc0xqt583z57qtmz54xgxp4n2pkhnd4hnj9zx,0.7934
1712,bc1qml4fpfxmzdjsq7g0x6ptcdp9depd9jwavgf2mz,0.7816
1713,bc1qq43gfqmy44v47cyxcwfrta474y972rh42fuwkp,0.77922249
1714,bc1qpef65959gryvzuqtfkxhge6tqzzj6y9x02pn53,0.7757
1715,bc1qzcak7nu8c4et4grlp020wfjnvhyex6yccnufje,0.77233309
1716,bc1qy5allcmpkp0km7ynh8gj63w0s7huccjr8vaqf3,0.77215888
1717,bc1qq4r8g377qjtzg3aczshhustfnyuazyc44d2a3q,0.76933447
1718,bc1qh8unwsafmq9ccwmrkuuzkmwzcc7fkveukqkldy,0.7516
1719,1DpkiXS3iQ3ic8e5Y8h6UiPFAbHZEEs7Mp,0.75042682
1720,bc1qms6cl8gsvkacky26l58dhuxtu072ueefktps32,0.74999784
1721,bc1qa95awey07kn5yv59a45s8zwugyr0yv8qkwrzhg,0.74999718
1722,bc1qg0ua2wlgw9z9dpnq7wxkmqq2attuumcxnmh72r,0.74999703
1723,bc1qz9nv7jrnxw2y6250lndnkeyj07qwxmlnqp59sh,0.7499966
1724,bc1qjagt0h5kt9hjhzzqpwsf7hwta0hcw2knc0kge5,0.74999647
1725,bc1qq5wt3xh9qayev4qw3syxhprgc3ejcdsd9fegz9,0.74999615
1726,bc1q0ln8f3zgewsyrckxhhma0j4jvcz6p8xqjs63jg,0.74999611
1727,bc1qemj9jnkx80kka29z0999g27kfwrkdyz8st7spu,0.74999597
1728,bc1qgm6yac6v3f39027hm8r3t82xp8wp29pflu0na5,0.74999584
1729,bc1qdnujmh9hj0s8eyry9anzruupehmcjpx7d5gy0p,0.74999573
1730,bc1qnpqzn46xgqeff3tfjtluyzkd0n2jws6a0mg709,0.74999562
1731,1B5ti1NXHzjr2QtWzBnyy1VTis62Aq8JQ1,0.74998528
1732,1EjrG7PmX6td8yUJCdyKoRuyKiA6sBYKQp,0.74998528
1733,1PXgCz92PDKRbkBdXELqbxAuXLss5kac5,0.74998521
1734,1BSTSUukY4niAzcubo5cRTVsDrcAMJrdi7,0.74998518
1735,18mumXaMvveQyudnvc6wqSNjtEyev6iLeh,0.74994674
1736,1JDQqi6yiEWbT6uEqVvyJx2h3UXGMecrr2,0.74994674
1737,1BhAWQCoeWGVLCXePAcoN3kbkqnWUVANwB,0.74988521
1738,bc1q0up8we0a8xvvrd87yhpc6aa363hw3v650wuexz,0.74948902
1739,bc1qlxdcc322vmcw0m5lk3lplw6luppg4y20hptghh,0.749394
1740,bc1plcnz4440pjv8z9xyzpv9w4ect6wnl3n4w7hrx0w6mqnw584zrymsf75fpz,0.74681192
1741,1NbJyarnq3n26edKtrB5sa357UDyHKhqZw,0.74241518
1742,bc1qnlgrngwx8cesx3dyd259sp85hgmm2v9uxwc9ecyyc6crq77x33tqr982t4,0.73896538
1743,bc1qnkpjeh95zxhjpp48jnqdveh2kvzx3yc7ecrumx,0.73880606
1744,bc1pvkesvzg3mrujzp8c78nv9ejd32e68p8zpnvp00u4g47cgwkme7vq92ell4,0.73535816
1745,bc1qr06f42jdfemd0q9s234se3new9mln45f8wpmgf,0.7333
1746,bc1qlxl9ml2526yjvtd5wllzc2cuxrpu8et3y078pz,0.7282
1747,bc1q3c8v7pr08h4a7usxncdfskjsjse73tgn794wts,0.71760634
1748,bc1qx8d7unepdtva3mkl846hmvsh0svk2ty04lcyt4,0.71668812
1749,bc1qxa6t9dnrlrhr722utg6vh69d75gmk4kl0nds0v,0.7119
1750,bc1qytvx3aqa9qs65scntrze5r3hnq87rccteq7t6e,0.70598224
1751,bc1q5xqk9jvecj3eaqkr3myfapw470p0jtg8mmp98x,0.70575804
1752,bc1qtg8amassmlh32pzkarp8lm2xd8dz9zkta09drg,0.70172296
1753,bc1qdnwetzdqwe97txst74w7kry2h907nl3qrzu9w7,0.70029691
1754,bc1qlzfzws5ca6ulkwqq9kzlthcd7jnz88q5ry4jd6pfgce47870fgjsw3agux,0.6885833
1755,bc1q5nzpajrd4r4ysqcwfpt0xauwzwvx6kehskkcyj,0.6859255
1756,bc1q6pp9a4rumvphwdctxtw8r378v5gjmn4ttlzxdz,0.68561491
1757,17Cg5e72VP6e2sCgpnPTXiR38dBvjqhKVH,0.68266535
1758,bc1qrmu7yz2yualvnxw49jn3648xplfxhfs3anaene,0.6804
1759,1Mf8Kd11vRr4GbdxcK1xhELv8NMjm9sfAi,0.67830743
1760,bc1qzmkc763ykx6gth589tg0xtuea4nntr6fcscsj2,0.67594849
1761,bc1q7cxhmu8swvscv753nupygt8qlpfqytn0pqsgg2,0.67323138
1762,bc1q0l64kj07r4t0zvr4mdyc93ns03p5plrnz5gzfy,0.6714756
1763,bc1qmnxwrclanmkfnz696hapzejt4vjghfwgw8mztk,0.6712
1764,bc1q36sxecnndd5xzzec88qc5zq2czg5mwt9gepmr6,0.66896442
1765,bc1qqhw9ygt4ce949lh5vyekwns7he709ec5mufhd6,0.66875593
1766,bc1qugue8ep9fltes4mnjjantf2ffs5j4dgnetwwql,0.66822108
1767,1CoxDSCTu9s3p1nrmVVPZAe3YTG7PGFhYH,0.66793841
1768,bc1qddp68455882teymjwhgp0m39glq72r5rkejalg,0.66671023
1769,bc1qfpga7lyecxp39lzt79qsrta9ksauuxmn82f4dp,0.66515916
1770,bc1q2up5zzrd9evfwess6cducdjtzq2wumuzvnzsc3,0.66319718
1771,1JYBCPapiEd8FGiqjbBxTiHBH3hec5rKz6,0.66206377
1772,bc1q6lj6esg69tuz64p4spnp3gewnwt9kn2dxdg6nt,0.66083601
1773,bc1qcml64tulzvk8frdccnrl5efkzqmhazcjumylsu,0.6606455
1774,bc1q78muyxmdemfaeakl5dawqu9zzkwh87cart6yxj,0.66000254
1775,bc1qsuyvaff83lgp23darxwggeza0uh3cf7fyvpcx7,0.65605346
1776,bc1q5pzhetl04sqatqgvwctsdmfn02j9863w6zfmmk,0.64330673
1777,bc1qcl6aw9f0g728yghtghv6nxpe0ku7lard525658,0.64304528
1778,bc1qjnwj6ut9nur5aqjdlmvkxca9m0pqeacdyrjl7e,0.64033074
1779,bc1qcup7peyzp6v2se4rzefnny3w3szhevjzeq5mmh,0.63253621
1780,bc1qzkh76alqfgntxyzz20dx9a35gp7h8dd0w67gey,0.6323
1781,197GH7qr6izCQvSY5MZA8HC1GTKesy5utA,0.62266982
1782,3CBkMWfBD4sWqZminbb46JwFMLvx8XR6Wt,0.61903
1783,bc1qhg5a22flwgcxa3tq0ytkpgvv2dd9nc423t2dm4,0.61065903
1784,19KgY2pU5c2GVEPNKPn9SVkonBG91PzzSC,0.602053
1785,bc1qvs6e95zeen7uwsvlfay5uhw649nx3hgs88ce5s,0.59003145
1786,17xt56kxM6JtSHkdDBnyiCupVRxyRPzrnR,0.5898064
1787,1JNmTZqZ9CJHKmU9HQCcnuuBqtCMrrK9bX,0.58500001
1788,bc1q5p2kg3lq79kl0tvp6j4ytkpz27n4cfge9eqpq7,0.56805892
1789,bc1qca7cpj9f0sprhnhl0zttrnqcczdjmks27pw0t0,0.56672987
1790,bc1q5hycxj8pn6xuh4xylcy2g6s7h57468s5kcwrfr,0.5643
1791,bc1q2l0jsxenn7st6ma799624hctx8vmw5nkw5agwe,0.5621
1792,bc1qdzv2ypknhgnexj4xz3d9cq29v4ntmlrd592wa4,0.560411
1793,bc1qy3q8x6jes4aaqd6ltkqcczyma09w83pkq36tp7,0.52276837
1794,bc1qlm5vngf7n0x9dj6vvvc99zmwhpdgs96nr8ke8r,0.5209
1795,bc1qrjae9rv0n2xm4tq9shjnqe9r5k8wr96k062m6x,0.517
1796,bc1q4t955pauesh0etguq9x438pgzqntx09lflxp33,0.5168
1797,bc1qdddgj4hrzdx0amsdzvkgcp04ccy9zkumcpatxj,0.51569719
1798,bc1qc223yqxlxrcs9sfejlr5zd7lzundeyhfmghyus,0.51450566
1799,bc1qeav5vlf65jhpqnu48sllcpqz7gcdrahch0cq6s,0.51347074
1800,bc1qjvfnpqxxwvz2ts7p5nqd7l2fxw24vacktxrc25,0.5132821
1801,bc1q53tyemydjsfxs7upq54lq4qj75t547f0vhhgys,0.50593073
1802,bc1qfepu0psk9wrpymdzfs7jttpcxfftq53n8scgpm,0.50511665
1803,bc1qj0jd7y3tlpgekr4j8u5ejmmn0pjjdm6h22aqdw,0.50140227
1804,bc1qyka02pla62m6qjuvts5kaacnzze0uzpkhnsjj4,0.50003814
1805,1Bp7kk4HbP9e3ZEUkTiEPuHyB277cvTUJi,0.50001827
1806,bc1qh5uwwwtyshmww65lmu0vyfakckhkz4949jvs5v,0.50000781
1807,bc1qhw4tqlmyhggq3w60ghzq672pn00dz584jz9hp4,0.5
1808,bc1q6zh0d4sxvduh7q94fp44wsa5c2uya7t86hjyn8,0.5
1809,bc1qqqq3ywk9u339e8ctukvxka4a3t482ecwwegjsj,0.5
1810,bc1qqqq2yc57wzt9qug4vjn0dm5jr5meqy90q9hav9,0.5
1811,bc1qqqqrnq2ng2sy6jlhltavvsgtx5qn3xtkjkjk6u,0.5
1812,bc1qqqq9nmvs44xnucgdjftt9m2gdgnjlk7gfrgspq,0.5
1813,bc1qjcnaaz5uydhjz230v3g243qes3u858y80f40jn,0.5
1814,bc1q2qauddrnkkv2yfsftae6wasl0rz9yulfqzleef,0.49999859
1815,bc1qaknlqd482snpr0wfu48uth9twy32mh2huld3cn,0.49999798
1816,bc1q9n50gawlksz5hj4tv0ljkv6ag9r5m0xn43uqe6,0.49999726
1817,bc1qgrkvqaknq7a7xcw2jpcrtw0lmkyqnr5fj9vpd9,0.49999708
1818,bc1qt62ga9m34p9fewagxf8gw48xxu52uqhcjckdus,0.49999276
1819,bc1qjsa8cy3s5uhq3dk2zjjupxh5wnn29gpwm7w59t,0.49998047
1820,1MC22ZvsLSicMc4Vm2vZyjRxE9xGY9NevG,0.49996836
1821,bc1qftlpvz4d0jnawhq08qdv3yxc0thvlgr6svfj5m,0.499634
1822,bc1qylzznqe3l6hzy6ygudzdu9e007h9mmssw6tral,0.49962
1823,bc1qpg9lrg3rntg7n2na3zqxdn3xx2pf6rx7vk92gm,0.499603
1824,bc1q8r0m2m4hcngp0zm245zwjv077gfdgqpwl24jyr,0.499603
1825,bc1qesm3mdpwf2dhwghzfzlfdy3a80wlp7ksu5sdv4,0.499603
1826,bc1qj2akuuj4qec4jxm6tak4x0vhau22x72p6plg2d,0.499572
1827,bc1qka5g7f32x8geke3tg329emfkttegj9y9r9z70s,0.499541
1828,bc1q7mkg7kn53zcjlsddjfupuq8gzkjuqvd2h6ach7,0.499419
1829,bc1qedfwyaxmaq55hlmzu5t57hwkum6d23fpjpga77,0.4993
1830,bc1qxpum7ueh2jmyfyeu54n0w2wfvqu9myyzlyq3xs,0.499136
1831,bc1qthrtc7aq9ma5e64j7qvgmf98mqwmdzp6qaz3ev,0.49844659
1832,1TG9npFaQQeWfUb3ef94vjqGEUzAPWQqM,0.4956
1833,bc1q2ps6rgaxptw067yzrl87s97f3xgm6388t6wud0,0.49220241
1834,bc1q5xjf3afactxvll0slap9te6laf3e7ndpn0jchd,0.4916
1835,bc1qrev3hvf5lm3t0lgyjnfcw7huu4vvm267rcac2u,0.48690478
1836,bc1qmfl3c35y9lqmwvekz98vswuw4crgpy7xcfjnpc,0.47347062
1837,bc1q99msfnnaqlxaxzpq3rgn7clrx7majs7pnv6lsh,0.464565
1838,bc1qkrfmp3mxck5us5s4pxyle90w2r43uhl62z7dsj,0.4634
1839,bc1qw2prmta489x5chulk6k2ks4fgy70fevs33ld60,0.4580981
1840,bc1qlvucmwgw2vxpcuy5k48g7rvyarp2szp2m6yevc,0.45699583
1841,bc1qlju6hj6fxsq85nrfghuaj97rh5xdgh85a20scy,0.454
1842,bc1qcxw8egv4axjqkjew8gjnj9f0d2kdfncpa8vje3,0.45357178
1843,bc1q6j90fu6fypgmph0fpyh8m9wlzmcnqjw08vtzks,0.4507
1844,bc1qmyck8xwe8hzlrpal2ur0kdnh88hmpaj2m6rkds,0.4419
1845,bc1qdeqarhwu0nz60gd4xeaw4z2t9cjwqdvtre7u8m,0.44174335
1846,bc1qaq3q3sxcmzttqqjfs2uk23tkscf30wnpqmndfd,0.44103029
1847,bc1q69wjxmvxejsumdr9djthq6kvjju439ecl7jrlr,0.4394
1848,bc1q9m2unl7nfvnrt3umk45wnclye6cdyz93kleg8y,0.439
1849,bc1qs49nd93jaecrh2ldw2wvtynjmnjgjd05qxkay9,0.4378203
1850,12McXXLjzjU6uxVQn9UWyBK5XoDwHgGUcU,0.43594341
1851,bc1qth4zsr23w3mzrz5wyjzuhwlxss22fy2ftajd7d,0.43438221
1852,1NKTtoeDjk6LJPKwA2wwcV6qjDajc86eRo,0.42660167
1853,bc1q2ukg0syy7vhfdy5fffkthnd33a0q4stxh74rem,0.4252
1854,bc1q3ls0jha0randnkp03chnt5dqvnj8hw84lnfpzp,0.42458769
1855,bc1q5fj6vfv2657dg275j2umemsy7lykph2wak53v6,0.42301978
1856,bc1qwqqztvp0w7cp32khz4gse0j5pdmtcx7cna7gee,0.42241002
1857,bc1q3nzff4lq3aj2d2g0ept9davmty6aqzjhkuclg7,0.42118509
1858,bc1qmp06lu6mzm3tljmnc6t0s70x3074l224k8yexq,0.41539859
1859,bc1qhknwr6c84zh36atnpakwd4t8fe93p0h66cslu0,0.4143
1860,bc1qa8hwywcz5wrhga9um2ky8esrmnuv95g8ydvlp0,0.4077
1861,bc1p2lelnheagcvk68qrjt7snyx93zne003n2y9l2zxe8l7yr56gvzpq3dd8w9,0.40511534
1862,bc1q8rwrkr2ccrmp8k9c4q3l75wqtsfpxmdqe0kvw0,0.40417237
1863,bc1qpwyddclu9kkc03reh64qhl459emjckpxcfqp32,0.40003549
1864,bc1qdkut608s7ymkzlyxu79sdt6x3kv2pzrnjxzswy,0.4000245
1865,bc1qevxyzxszl3uev5nntda7thx055y0j8wch8zd74,0.40002058
1866,bc1qamzc3tp0j4y9m3xjfcwzdgku2qmeyp7nhtr2ft,0.4000197
1867,bc1qu0y3255v88y5fp5x74tce7u9skjk5jav25fz8n,0.40001279
1868,bc1qx40r6cd60s0tg0v045nxkqu6g8cu3yvj0lt80q,0.40001058
1869,bc1qed9g0062whckenf4d38shhvqmyws7lzg6488p0,0.40000924
1870,bc1q7mn3g2e5z9w3zqdu5qwt836ppeape5pmsytq4t,0.40000894
1871,bc1ql0rvufm3htm2a0ufwvjyjf72wu5qpngtyev5am,0.40000638
1872,bc1q7v9mpehdumdgtwda3p8ek3vkl8zlv3xa4vcma3,0.40000469
1873,bc1qnh47wvjkmmelpjlg3pyjqarft92vctdxkf67lu,0.40000403
1874,bc1qy2set58fke0tdu693g7lzsk9elyufeuqkccxx4,0.40000322
1875,bc1qprflarnpm2535f2gxx9d7wrxzn77aapjfpe2nx,0.40000222
1876,bc1q3ucdyrfm2qyv33shcg2yxvnc3u2efs5ahmaq3g,0.40000212
1877,bc1qyle0tuqshxc8sz7ef4hpmnysgmuapr9r804my6,0.40000034
1878,bc1q8vkq0ha6kj4lujp6pt5zw395yxjzug85a8h8rx,0.40000006
1879,bc1qrq4f8ane3amv9yjmcvzsw6h7xgfyd5f3gz0c33,0.39999922
1880,bc1qr4nlcvt5f4tgpp6eyqqy89zx3n80lqd873krcp,0.39999781
1881,bc1qqhrpv77suxxfp2u49dmk8rpxsjl8tj3tuzequt,0.39999781
1882,bc1q4tdzs9e02mlvlq9d59p6uwm9g4xd35fdlhtdgu,0.39999781
1883,bc1qa3cfyql9h79mze64rt5293vdznt6q679aardqs,0.39999781
1884,bc1qe5sy98dpdvwjj9p38xctrz6zj9n0qrht2yl5zf,0.39999781
1885,bc1qxd6q7qgze5q8eep8tkfzg03y36u73hyk528fsf,0.39999781
1886,bc1q28fkvvat7qsf37ya2uc3zv9gcrm8druluv0f5g,0.39999781
